NPD_ID,Noise Metric,Op Mode,Power Setting,Engine Type,Wight class,Number Of Engines,Landing Distance,MTOW(Ibs),L_10000ft
JT3DQ,LAmax,D,15500,Jet,Heavy,4,5622,334000,72
JT3DQ,SEL,D,11000,Jet,Heavy,4,5622,334000,78.6
JT3DQ,EPNL,D,11000,Jet,Heavy,4,5622,334000,79.3
JT3DQ,PNLTM,D,15500,Jet,Heavy,4,5622,334000,83.2
JT3DQ,SEL,D,15500,Jet,Heavy,4,5622,334000,89.4
JT3DQ,EPNL,D,15500,Jet,Heavy,4,5622,334000,91.4
A310,LAmax,A,3000,Jet,Heavy,2,4682,346126,47.1
A310,LAmax,D,20000,Jet,Heavy,2,4682,346126,48.3
A310,LAmax,A,12000,Jet,Heavy,2,4682,346126,48.6
A310,LAmax,D,30000,Jet,Heavy,2,4682,346126,52.5
A310,LAmax,D,40000,Jet,Heavy,2,4682,346126,55.7
A310,PNLTM,A,3000,Jet,Heavy,2,4682,346126,56.5
A310,PNLTM,A,12000,Jet,Heavy,2,4682,346126,57.5
A310,PNLTM,D,20000,Jet,Heavy,2,4682,346126,58.6
A310,LAmax,D,50000,Jet,Heavy,2,4682,346126,61
A310,PNLTM,D,30000,Jet,Heavy,2,4682,346126,63
A310,EPNL,A,3000,Jet,Heavy,2,4682,346126,65
A310,EPNL,A,12000,Jet,Heavy,2,4682,346126,65.2
A310,EPNL,D,20000,Jet,Heavy,2,4682,346126,65.5
A310,SEL,D,20000,Jet,Heavy,2,4682,346126,66.1
A310,PNLTM,D,40000,Jet,Heavy,2,4682,346126,66.3
A310,SEL,A,3000,Jet,Heavy,2,4682,346126,66.4
A310,SEL,A,12000,Jet,Heavy,2,4682,346126,66.4
A310,SEL,D,30000,Jet,Heavy,2,4682,346126,70.4
A310,EPNL,D,30000,Jet,Heavy,2,4682,346126,70.5
A310,PNLTM,D,50000,Jet,Heavy,2,4682,346126,72.6
A310,SEL,D,40000,Jet,Heavy,2,4682,346126,73.9
A310,EPNL,D,40000,Jet,Heavy,2,4682,346126,74.3
A310,SEL,D,50000,Jet,Heavy,2,4682,346126,78.6
A310,EPNL,D,50000,Jet,Heavy,2,4682,346126,79.6
CFM562,LAmax,A,5000,Jet,Heavy,4,6500,355000,50.3
CFM562,LAmax,A,10000,Jet,Heavy,4,6500,355000,54.7
CFM562,LAmax,D,10000,Jet,Heavy,4,6500,355000,54.7
CFM562,PNLTM,A,5000,Jet,Heavy,4,6500,355000,55.9
CFM562,PNLTM,A,10000,Jet,Heavy,4,6500,355000,60.6
CFM562,PNLTM,D,10000,Jet,Heavy,4,6500,355000,60.6
CFM562,LAmax,D,15500,Jet,Heavy,4,6500,355000,60.8
CFM562,EPNL,A,5000,Jet,Heavy,4,6500,355000,64.1
CFM562,SEL,A,5000,Jet,Heavy,4,6500,355000,64.9
CFM562,PNLTM,D,15500,Jet,Heavy,4,6500,355000,67.3
CFM562,EPNL,A,10000,Jet,Heavy,4,6500,355000,68.8
CFM562,EPNL,D,10000,Jet,Heavy,4,6500,355000,68.8
CFM562,SEL,A,10000,Jet,Heavy,4,6500,355000,69.3
CFM562,SEL,D,10000,Jet,Heavy,4,6500,355000,69.3
CFM562,EPNL,D,15500,Jet,Heavy,4,6500,355000,75.5
CFM562,SEL,D,15500,Jet,Heavy,4,6500,355000,75.5
2CF650,LAmax,A,10000,Jet,Heavy,2,5367,364000,49.6
2CF650,PNLTM,A,10000,Jet,Heavy,2,5367,364000,53.2
2CF650,LAmax,A,25000,Jet,Heavy,2,5367,364000,57.4
2CF650,LAmax,D,25000,Jet,Heavy,2,5367,364000,57.4
2CF650,EPNL,A,10000,Jet,Heavy,2,5367,364000,61.4
2CF650,PNLTM,A,25000,Jet,Heavy,2,5367,364000,61.8
2CF650,PNLTM,D,25000,Jet,Heavy,2,5367,364000,61.8
2CF650,LAmax,D,40000,Jet,Heavy,2,5367,364000,62.6
2CF650,SEL,A,10000,Jet,Heavy,2,5367,364000,64.2
2CF650,PNLTM,D,40000,Jet,Heavy,2,5367,364000,69.3
2CF650,EPNL,A,25000,Jet,Heavy,2,5367,364000,70
2CF650,EPNL,D,25000,Jet,Heavy,2,5367,364000,70
2CF650,SEL,A,25000,Jet,Heavy,2,5367,364000,70.5
2CF650,SEL,D,25000,Jet,Heavy,2,5367,364000,70.5
2CF650,SEL,D,40000,Jet,Heavy,2,5367,364000,75.9
2CF650,EPNL,D,40000,Jet,Heavy,2,5367,364000,77.5
PW4158,LAmax,A,4000,Jet,Heavy,2,4735,378533,49.2
PW4158,LAmax,D,23000,Jet,Heavy,2,4735,378533,49.2
PW4158,LAmax,A,12000,Jet,Heavy,2,4735,378533,50.2
PW4158,LAmax,D,32000,Jet,Heavy,2,4735,378533,54.6
PW4158,LAmax,D,41000,Jet,Heavy,2,4735,378533,58.2
PW4158,PNLTM,A,4000,Jet,Heavy,2,4735,378533,58.6
PW4158,PNLTM,A,12000,Jet,Heavy,2,4735,378533,59.6
PW4158,PNLTM,D,23000,Jet,Heavy,2,4735,378533,60.5
PW4158,LAmax,D,50000,Jet,Heavy,2,4735,378533,63.7
PW4158,EPNL,A,4000,Jet,Heavy,2,4735,378533,65.6
PW4158,SEL,A,4000,Jet,Heavy,2,4735,378533,66.8
PW4158,SEL,D,23000,Jet,Heavy,2,4735,378533,66.8
PW4158,EPNL,A,12000,Jet,Heavy,2,4735,378533,66.9
PW4158,EPNL,D,23000,Jet,Heavy,2,4735,378533,67
PW4158,PNLTM,D,32000,Jet,Heavy,2,4735,378533,67
PW4158,SEL,A,12000,Jet,Heavy,2,4735,378533,67.8
PW4158,PNLTM,D,41000,Jet,Heavy,2,4735,378533,70.3
PW4158,SEL,D,32000,Jet,Heavy,2,4735,378533,72
PW4158,EPNL,D,32000,Jet,Heavy,2,4735,378533,73.3
PW4158,SEL,D,41000,Jet,Heavy,2,4735,378533,75.7
PW4158,PNLTM,D,50000,Jet,Heavy,2,4735,378533,76
PW4158,EPNL,D,41000,Jet,Heavy,2,4735,378533,77.1
PW4158,SEL,D,50000,Jet,Heavy,2,4735,378533,80.4
PW4158,EPNL,D,50000,Jet,Heavy,2,4735,378533,81.8
OLY593,LAmax,A,10000,Jet,Heavy,4,10600,400000,68.8
OLY593,PNLTM,A,10000,Jet,Heavy,4,10600,400000,78.5
OLY593,LAmax,A,20000,Jet,Heavy,4,10600,400000,78.7
OLY593,LAmax,D,20000,Jet,Heavy,4,10600,400000,78.7
OLY593,SEL,A,10000,Jet,Heavy,4,10600,400000,83.5
OLY593,LAmax,D,28000,Jet,Heavy,4,10600,400000,83.6
OLY593,LAmax,D,32000,Jet,Heavy,4,10600,400000,85.2
OLY593,PNLTM,A,20000,Jet,Heavy,4,10600,400000,86.3
OLY593,PNLTM,D,20000,Jet,Heavy,4,10600,400000,86.3
OLY593,EPNL,A,10000,Jet,Heavy,4,10600,400000,86.7
OLY593,PNLTM,D,28000,Jet,Heavy,4,10600,400000,92.1
OLY593,PNLTM,D,32000,Jet,Heavy,4,10600,400000,93.6
OLY593,EPNL,A,20000,Jet,Heavy,4,10600,400000,94.5
OLY593,EPNL,D,20000,Jet,Heavy,4,10600,400000,94.5
OLY593,SEL,A,20000,Jet,Heavy,4,10600,400000,95.3
OLY593,SEL,D,20000,Jet,Heavy,4,10600,400000,95.3
OLY593,EPNL,D,28000,Jet,Heavy,4,10600,400000,100.3
OLY593,SEL,D,28000,Jet,Heavy,4,10600,400000,100.6
OLY593,EPNL,D,32000,Jet,Heavy,4,10600,400000,101.8
OLY593,SEL,D,32000,Jet,Heavy,4,10600,400000,102.2
2CF680,LAmax,A,7000,Jet,Heavy,2,4710,407000,50.8
2CF680,LAmax,A,12000,Jet,Heavy,2,4710,407000,52.3
2CF680,LAmax,D,17000,Jet,Heavy,2,4710,407000,53.6
2CF680,LAmax,D,25000,Jet,Heavy,2,4710,407000,55.6
2CF680,PNLTM,A,7000,Jet,Heavy,2,4710,407000,57.6
2CF680,LAmax,D,33000,Jet,Heavy,2,4710,407000,59.4
2CF680,PNLTM,A,12000,Jet,Heavy,2,4710,407000,59.7
2CF680,PNLTM,D,17000,Jet,Heavy,2,4710,407000,61.3
2CF680,LAmax,D,41000,Jet,Heavy,2,4710,407000,63.2
2CF680,PNLTM,D,25000,Jet,Heavy,2,4710,407000,63.6
2CF680,SEL,A,7000,Jet,Heavy,2,4710,407000,65.7
2CF680,EPNL,A,7000,Jet,Heavy,2,4710,407000,65.8
2CF680,PNLTM,D,33000,Jet,Heavy,2,4710,407000,67
2CF680,SEL,A,12000,Jet,Heavy,2,4710,407000,67.2
2CF680,EPNL,A,12000,Jet,Heavy,2,4710,407000,67.9
2CF680,SEL,D,17000,Jet,Heavy,2,4710,407000,68.5
2CF680,EPNL,D,17000,Jet,Heavy,2,4710,407000,69.5
2CF680,SEL,D,25000,Jet,Heavy,2,4710,407000,70.5
2CF680,EPNL,D,25000,Jet,Heavy,2,4710,407000,71.8
2CF680,PNLTM,D,41000,Jet,Heavy,2,4710,407000,72.1
2CF680,SEL,D,33000,Jet,Heavy,2,4710,407000,74.3
2CF680,EPNL,D,33000,Jet,Heavy,2,4710,407000,75.2
2CF680,SEL,D,41000,Jet,Heavy,2,4710,407000,78.1
2CF680,EPNL,D,41000,Jet,Heavy,2,4710,407000,80.3
RB2112,LAmax,A,8000,Jet,Heavy,3,5693,430000,49.1
RB2112,PNLTM,A,8000,Jet,Heavy,3,5693,430000,51.3
RB2112,LAmax,A,14000,Jet,Heavy,3,5693,430000,54.2
RB2112,LAmax,D,20000,Jet,Heavy,3,5693,430000,57.2
RB2112,PNLTM,A,14000,Jet,Heavy,3,5693,430000,59
RB2112,EPNL,A,8000,Jet,Heavy,3,5693,430000,59.5
RB2112,LAmax,D,28000,Jet,Heavy,3,5693,430000,59.8
RB2112,LAmax,D,36000,Jet,Heavy,3,5693,430000,62.2
RB2112,PNLTM,D,20000,Jet,Heavy,3,5693,430000,62.5
RB2112,SEL,A,8000,Jet,Heavy,3,5693,430000,63
RB2112,PNLTM,D,28000,Jet,Heavy,3,5693,430000,66.3
RB2112,EPNL,A,14000,Jet,Heavy,3,5693,430000,67.2
RB2112,SEL,A,14000,Jet,Heavy,3,5693,430000,68.8
RB2112,PNLTM,D,36000,Jet,Heavy,3,5693,430000,70.1
RB2112,EPNL,D,20000,Jet,Heavy,3,5693,430000,70.7
RB2112,SEL,D,20000,Jet,Heavy,3,5693,430000,72.3
RB2112,EPNL,D,28000,Jet,Heavy,3,5693,430000,74.5
RB2112,SEL,D,28000,Jet,Heavy,3,5693,430000,75.8
RB2112,SEL,D,36000,Jet,Heavy,3,5693,430000,78.1
RB2112,EPNL,D,36000,Jet,Heavy,3,5693,430000,78.3
CF680C,LAmax,A,5500,Jet,Heavy,2,6000,450000,48.8
CF680C,LAmax,D,17000,Jet,Heavy,2,6000,450000,48.8
CF680C,LAmax,A,7000,Jet,Heavy,2,6000,450000,49
CF680C,LAmax,A,12000,Jet,Heavy,2,6000,450000,49.6
CF680C,LAmax,A,15000,Jet,Heavy,2,6000,450000,50.1
CF680C,LAmax,D,21000,Jet,Heavy,2,6000,450000,50.7
CF680C,LAmax,D,25000,Jet,Heavy,2,6000,450000,52.4
CF680C,LAmax,D,33000,Jet,Heavy,2,6000,450000,55.7
CF680C,PNLTM,A,5500,Jet,Heavy,2,6000,450000,58.2
CF680C,PNLTM,D,17000,Jet,Heavy,2,6000,450000,58.3
CF680C,PNLTM,A,7000,Jet,Heavy,2,6000,450000,58.4
CF680C,LAmax,D,41000,Jet,Heavy,2,6000,450000,58.9
CF680C,PNLTM,A,12000,Jet,Heavy,2,6000,450000,59
CF680C,PNLTM,A,15000,Jet,Heavy,2,6000,450000,59.8
CF680C,PNLTM,D,21000,Jet,Heavy,2,6000,450000,60.5
CF680C,PNLTM,D,25000,Jet,Heavy,2,6000,450000,62.5
CF680C,EPNL,A,5500,Jet,Heavy,2,6000,450000,63.6
CF680C,EPNL,A,7000,Jet,Heavy,2,6000,450000,63.9
CF680C,EPNL,A,12000,Jet,Heavy,2,6000,450000,64.7
CF680C,SEL,D,17000,Jet,Heavy,2,6000,450000,65.4
CF680C,EPNL,D,17000,Jet,Heavy,2,6000,450000,65.9
CF680C,EPNL,A,15000,Jet,Heavy,2,6000,450000,66.1
CF680C,PNLTM,D,33000,Jet,Heavy,2,6000,450000,66.2
CF680C,LAmax,D,54000,Jet,Heavy,2,6000,450000,66.2
CF680C,SEL,A,5500,Jet,Heavy,2,6000,450000,66.4
CF680C,SEL,A,7000,Jet,Heavy,2,6000,450000,66.4
CF680C,SEL,A,12000,Jet,Heavy,2,6000,450000,67.1
CF680C,SEL,D,21000,Jet,Heavy,2,6000,450000,67.3
CF680C,EPNL,D,21000,Jet,Heavy,2,6000,450000,67.6
CF680C,SEL,A,15000,Jet,Heavy,2,6000,450000,67.7
CF680C,SEL,D,25000,Jet,Heavy,2,6000,450000,69.1
CF680C,EPNL,D,25000,Jet,Heavy,2,6000,450000,69.2
CF680C,PNLTM,D,41000,Jet,Heavy,2,6000,450000,69.8
CF680C,SEL,D,33000,Jet,Heavy,2,6000,450000,72.3
CF680C,EPNL,D,33000,Jet,Heavy,2,6000,450000,72.5
CF680C,SEL,D,41000,Jet,Heavy,2,6000,450000,75.4
CF680C,EPNL,D,41000,Jet,Heavy,2,6000,450000,75.8
CF680C,PNLTM,D,54000,Jet,Heavy,2,6000,450000,78.2
CF680C,SEL,D,54000,Jet,Heavy,2,6000,450000,82.6
CF680C,EPNL,D,54000,Jet,Heavy,2,6000,450000,84.1
CF66D,LAmax,A,8000,Jet,Heavy,3,5820,455000,49.1
CF66D,PNLTM,A,8000,Jet,Heavy,3,5820,455000,52.8
CF66D,LAmax,A,14000,Jet,Heavy,3,5820,455000,53.3
CF66D,LAmax,D,20000,Jet,Heavy,3,5820,455000,56.9
CF66D,LAmax,D,28000,Jet,Heavy,3,5820,455000,59.3
CF66D,PNLTM,A,14000,Jet,Heavy,3,5820,455000,60.5
CF66D,EPNL,A,8000,Jet,Heavy,3,5820,455000,61
CF66D,LAmax,D,36000,Jet,Heavy,3,5820,455000,61.7
CF66D,SEL,A,8000,Jet,Heavy,3,5820,455000,63
CF66D,PNLTM,D,20000,Jet,Heavy,3,5820,455000,64.1
CF66D,PNLTM,D,28000,Jet,Heavy,3,5820,455000,67.6
CF66D,SEL,A,14000,Jet,Heavy,3,5820,455000,68.3
CF66D,EPNL,A,14000,Jet,Heavy,3,5820,455000,68.7
CF66D,PNLTM,D,36000,Jet,Heavy,3,5820,455000,71.1
CF66D,SEL,D,20000,Jet,Heavy,3,5820,455000,71.8
CF66D,EPNL,D,20000,Jet,Heavy,3,5820,455000,72.3
CF66D,SEL,D,28000,Jet,Heavy,3,5820,455000,75.3
CF66D,EPNL,D,28000,Jet,Heavy,3,5820,455000,75.8
CF66D,SEL,D,36000,Jet,Heavy,3,5820,455000,77.6
CF66D,EPNL,D,36000,Jet,Heavy,3,5820,455000,79.3
CF680E,LAmax,A,6000,Jet,Heavy,2,5966,478400,48.7
CF680E,LAmax,A,12000,Jet,Heavy,2,5966,478400,49.2
CF680E,LAmax,D,34000,Jet,Heavy,2,5966,478400,54.3
CF680E,LAmax,D,42000,Jet,Heavy,2,5966,478400,56.9
CF680E,PNLTM,A,6000,Jet,Heavy,2,5966,478400,57.9
CF680E,PNLTM,A,12000,Jet,Heavy,2,5966,478400,58.3
CF680E,LAmax,D,52000,Jet,Heavy,2,5966,478400,60.6
CF680E,EPNL,A,6000,Jet,Heavy,2,5966,478400,65.1
CF680E,PNLTM,D,34000,Jet,Heavy,2,5966,478400,65.6
CF680E,LAmax,D,62000,Jet,Heavy,2,5966,478400,65.6
CF680E,EPNL,A,12000,Jet,Heavy,2,5966,478400,65.9
CF680E,SEL,A,6000,Jet,Heavy,2,5966,478400,66.6
CF680E,SEL,A,12000,Jet,Heavy,2,5966,478400,67.1
CF680E,PNLTM,D,42000,Jet,Heavy,2,5966,478400,68.9
CF680E,SEL,D,34000,Jet,Heavy,2,5966,478400,72.2
CF680E,PNLTM,D,52000,Jet,Heavy,2,5966,478400,72.4
CF680E,EPNL,D,34000,Jet,Heavy,2,5966,478400,72.5
CF680E,SEL,D,42000,Jet,Heavy,2,5966,478400,74.6
CF680E,EPNL,D,42000,Jet,Heavy,2,5966,478400,75.5
CF680E,SEL,D,52000,Jet,Heavy,2,5966,478400,77.6
CF680E,PNLTM,D,62000,Jet,Heavy,2,5966,478400,78.2
CF680E,EPNL,D,52000,Jet,Heavy,2,5966,478400,78.4
CF680E,SEL,D,62000,Jet,Heavy,2,5966,478400,82.5
CF680E,EPNL,D,62000,Jet,Heavy,2,5966,478400,84.3
T1KBFP,LAmax,A,5250,Jet,Heavy,2,5090,502500,45.9
T1KBFP,LAmax,A,10500,Jet,Heavy,2,5090,502500,46.3
T1KBFP,LAmax,D,20000,Jet,Heavy,2,5090,502500,47
T1KBFP,LAmax,A,15750,Jet,Heavy,2,5090,502500,47.2
T1KBFP,LAmax,A,21000,Jet,Heavy,2,5090,502500,48.3
T1KBFP,LAmax,D,29000,Jet,Heavy,2,5090,502500,48.5
T1KBFP,LAmax,D,38000,Jet,Heavy,2,5090,502500,50.7
T1KBFP,LAmax,D,47000,Jet,Heavy,2,5090,502500,53.2
T1KBFP,PNLTM,A,5250,Jet,Heavy,2,5090,502500,54.3
T1KBFP,PNLTM,A,10500,Jet,Heavy,2,5090,502500,54.8
T1KBFP,PNLTM,D,20000,Jet,Heavy,2,5090,502500,55
T1KBFP,PNLTM,A,15750,Jet,Heavy,2,5090,502500,55.8
T1KBFP,LAmax,D,56000,Jet,Heavy,2,5090,502500,55.9
T1KBFP,PNLTM,A,21000,Jet,Heavy,2,5090,502500,57
T1KBFP,PNLTM,D,29000,Jet,Heavy,2,5090,502500,57.6
T1KBFP,LAmax,D,65000,Jet,Heavy,2,5090,502500,59.6
T1KBFP,PNLTM,D,38000,Jet,Heavy,2,5090,502500,60.5
T1KBFP,EPNL,A,5250,Jet,Heavy,2,5090,502500,61.4
T1KBFP,EPNL,D,20000,Jet,Heavy,2,5090,502500,61.4
T1KBFP,EPNL,A,10500,Jet,Heavy,2,5090,502500,62.1
T1KBFP,EPNL,A,15750,Jet,Heavy,2,5090,502500,63.3
T1KBFP,SEL,A,5250,Jet,Heavy,2,5090,502500,63.4
T1KBFP,SEL,D,20000,Jet,Heavy,2,5090,502500,63.5
T1KBFP,PNLTM,D,47000,Jet,Heavy,2,5090,502500,63.5
T1KBFP,SEL,A,10500,Jet,Heavy,2,5090,502500,63.7
T1KBFP,EPNL,D,29000,Jet,Heavy,2,5090,502500,64
T1KBFP,SEL,A,15750,Jet,Heavy,2,5090,502500,64.7
T1KBFP,EPNL,A,21000,Jet,Heavy,2,5090,502500,64.7
T1KBFP,SEL,D,29000,Jet,Heavy,2,5090,502500,65.2
T1KBFP,SEL,A,21000,Jet,Heavy,2,5090,502500,65.9
T1KBFP,PNLTM,D,56000,Jet,Heavy,2,5090,502500,66.4
T1KBFP,EPNL,D,38000,Jet,Heavy,2,5090,502500,67
T1KBFP,SEL,D,38000,Jet,Heavy,2,5090,502500,67.5
T1KBFP,EPNL,D,47000,Jet,Heavy,2,5090,502500,70.1
T1KBFP,SEL,D,47000,Jet,Heavy,2,5090,502500,70.1
T1KBFP,PNLTM,D,65000,Jet,Heavy,2,5090,502500,70.4
T1KBFP,SEL,D,56000,Jet,Heavy,2,5090,502500,72.9
T1KBFP,EPNL,D,56000,Jet,Heavy,2,5090,502500,73.3
T1KBFP,SEL,D,65000,Jet,Heavy,2,5090,502500,76.6
T1KBFP,EPNL,D,65000,Jet,Heavy,2,5090,502500,77.5
TRENT7,LAmax,A,4000,Jet,Heavy,2,5512,513677,48.7
TRENT7,LAmax,A,12000,Jet,Heavy,2,5512,513677,49.4
TRENT7,LAmax,D,31000,Jet,Heavy,2,5512,513677,53.3
TRENT7,LAmax,D,41000,Jet,Heavy,2,5512,513677,54.7
TRENT7,PNLTM,A,4000,Jet,Heavy,2,5512,513677,57.9
TRENT7,LAmax,D,52000,Jet,Heavy,2,5512,513677,58.3
TRENT7,PNLTM,A,12000,Jet,Heavy,2,5512,513677,58.5
TRENT7,LAmax,D,62000,Jet,Heavy,2,5512,513677,62
TRENT7,PNLTM,D,31000,Jet,Heavy,2,5512,513677,64.4
TRENT7,EPNL,A,4000,Jet,Heavy,2,5512,513677,65.1
TRENT7,PNLTM,D,41000,Jet,Heavy,2,5512,513677,65.1
TRENT7,EPNL,A,12000,Jet,Heavy,2,5512,513677,65.9
TRENT7,SEL,A,4000,Jet,Heavy,2,5512,513677,66.3
TRENT7,SEL,A,12000,Jet,Heavy,2,5512,513677,67
TRENT7,PNLTM,D,52000,Jet,Heavy,2,5512,513677,69.8
TRENT7,SEL,D,31000,Jet,Heavy,2,5512,513677,70.6
TRENT7,EPNL,D,31000,Jet,Heavy,2,5512,513677,71.4
TRENT7,SEL,D,41000,Jet,Heavy,2,5512,513677,72.3
TRENT7,EPNL,D,41000,Jet,Heavy,2,5512,513677,72.7
TRENT7,PNLTM,D,62000,Jet,Heavy,2,5512,513677,74
TRENT7,SEL,D,52000,Jet,Heavy,2,5512,513677,75.9
TRENT7,EPNL,D,52000,Jet,Heavy,2,5512,513677,76.9
TRENT7,SEL,D,62000,Jet,Heavy,2,5512,513677,79.4
TRENT7,EPNL,D,62000,Jet,Heavy,2,5512,513677,80.6
CF565C,LAmax,D,12500,Jet,Heavy,4,5900,573200,44.2
CF565C,LAmax,A,3000,Jet,Heavy,4,5900,573200,48.9
CF565C,LAmax,A,5000,Jet,Heavy,4,5900,573200,49
CF565C,LAmax,D,20000,Jet,Heavy,4,5900,573200,53
CF565C,PNLTM,D,12500,Jet,Heavy,4,5900,573200,53.2
CF565C,PNLTM,A,3000,Jet,Heavy,4,5900,573200,58.2
CF565C,PNLTM,A,5000,Jet,Heavy,4,5900,573200,58.3
CF565C,LAmax,D,27500,Jet,Heavy,4,5900,573200,58.3
CF565C,EPNL,D,12500,Jet,Heavy,4,5900,573200,60.2
CF565C,SEL,D,12500,Jet,Heavy,4,5900,573200,61.6
CF565C,PNLTM,D,20000,Jet,Heavy,4,5900,573200,63.2
CF565C,EPNL,A,3000,Jet,Heavy,4,5900,573200,65.4
CF565C,EPNL,A,5000,Jet,Heavy,4,5900,573200,65.5
CF565C,SEL,A,3000,Jet,Heavy,4,5900,573200,66.6
CF565C,SEL,A,5000,Jet,Heavy,4,5900,573200,66.7
CF565C,PNLTM,D,27500,Jet,Heavy,4,5900,573200,69.2
CF565C,SEL,D,20000,Jet,Heavy,4,5900,573200,70.9
CF565C,EPNL,D,20000,Jet,Heavy,4,5900,573200,71
CF565C,SEL,D,27500,Jet,Heavy,4,5900,573200,76.2
CF565C,EPNL,D,27500,Jet,Heavy,4,5900,573200,77.4
A350-941,LAmax,A,1000,Jet,Heavy,2,6558,610681,46.1
A350-941,LAmax,A,10000,Jet,Heavy,2,6558,610681,47.3
A350-941,LAmax,D,25000,Jet,Heavy,2,6558,610681,47.3
A350-941,LAmax,A,17000,Jet,Heavy,2,6558,610681,49.1
A350-941,LAmax,D,35000,Jet,Heavy,2,6558,610681,49.2
A350-941,LAmax,D,50000,Jet,Heavy,2,6558,610681,53.3
A350-941,PNLTM,A,1000,Jet,Heavy,2,6558,610681,54.3
A350-941,PNLTM,D,25000,Jet,Heavy,2,6558,610681,55.6
A350-941,PNLTM,A,10000,Jet,Heavy,2,6558,610681,55.8
A350-941,LAmax,D,70000,Jet,Heavy,2,6558,610681,56.7
A350-941,PNLTM,A,17000,Jet,Heavy,2,6558,610681,57.3
A350-941,PNLTM,D,35000,Jet,Heavy,2,6558,610681,57.5
A350-941,EPNL,A,1000,Jet,Heavy,2,6558,610681,59.9
A350-941,EPNL,D,25000,Jet,Heavy,2,6558,610681,60.9
A350-941,EPNL,A,10000,Jet,Heavy,2,6558,610681,62
A350-941,SEL,A,1000,Jet,Heavy,2,6558,610681,62.5
A350-941,PNLTM,D,50000,Jet,Heavy,2,6558,610681,63
A350-941,SEL,D,25000,Jet,Heavy,2,6558,610681,63.2
A350-941,EPNL,D,35000,Jet,Heavy,2,6558,610681,63.9
A350-941,EPNL,A,17000,Jet,Heavy,2,6558,610681,64.1
A350-941,SEL,A,10000,Jet,Heavy,2,6558,610681,64.2
A350-941,SEL,D,35000,Jet,Heavy,2,6558,610681,65.8
A350-941,PNLTM,D,70000,Jet,Heavy,2,6558,610681,66
A350-941,SEL,A,17000,Jet,Heavy,2,6558,610681,66.1
A350-941,EPNL,D,50000,Jet,Heavy,2,6558,610681,68.9
A350-941,SEL,D,50000,Jet,Heavy,2,6558,610681,69.8
A350-941,EPNL,D,70000,Jet,Heavy,2,6558,610681,73.5
A350-941,SEL,D,70000,Jet,Heavy,2,6558,610681,73.9
GE90,LAmax,A,12000,Jet,Heavy,2,4450,656000,47.5
GE90,LAmax,A,17000,Jet,Heavy,2,4450,656000,48.3
GE90,LAmax,A,22000,Jet,Heavy,2,4450,656000,48.9
GE90,LAmax,A,27000,Jet,Heavy,2,4450,656000,49.4
GE90,LAmax,D,31000,Jet,Heavy,2,4450,656000,50.4
GE90,LAmax,D,41000,Jet,Heavy,2,4450,656000,52.1
GE90,LAmax,D,51000,Jet,Heavy,2,4450,656000,54.3
GE90,PNLTM,A,12000,Jet,Heavy,2,4450,656000,56.1
GE90,PNLTM,A,17000,Jet,Heavy,2,4450,656000,56.9
GE90,LAmax,D,61000,Jet,Heavy,2,4450,656000,56.9
GE90,PNLTM,A,22000,Jet,Heavy,2,4450,656000,57.6
GE90,PNLTM,A,27000,Jet,Heavy,2,4450,656000,58.2
GE90,PNLTM,D,31000,Jet,Heavy,2,4450,656000,59.1
GE90,LAmax,D,71000,Jet,Heavy,2,4450,656000,59.4
GE90,PNLTM,D,41000,Jet,Heavy,2,4450,656000,61.5
GE90,PNLTM,D,51000,Jet,Heavy,2,4450,656000,64.3
GE90,LAmax,D,81000,Jet,Heavy,2,4450,656000,64.4
GE90,EPNL,A,12000,Jet,Heavy,2,4450,656000,64.5
GE90,EPNL,A,17000,Jet,Heavy,2,4450,656000,65.1
GE90,SEL,A,12000,Jet,Heavy,2,4450,656000,65.5
GE90,EPNL,A,22000,Jet,Heavy,2,4450,656000,65.8
GE90,SEL,A,17000,Jet,Heavy,2,4450,656000,66.1
GE90,EPNL,A,27000,Jet,Heavy,2,4450,656000,66.5
GE90,SEL,A,22000,Jet,Heavy,2,4450,656000,66.7
GE90,EPNL,D,31000,Jet,Heavy,2,4450,656000,66.8
GE90,SEL,D,31000,Jet,Heavy,2,4450,656000,66.9
GE90,SEL,A,27000,Jet,Heavy,2,4450,656000,67.2
GE90,PNLTM,D,61000,Jet,Heavy,2,4450,656000,67.2
GE90,SEL,D,41000,Jet,Heavy,2,4450,656000,68.7
GE90,EPNL,D,41000,Jet,Heavy,2,4450,656000,69.4
GE90,PNLTM,D,71000,Jet,Heavy,2,4450,656000,70
GE90,SEL,D,51000,Jet,Heavy,2,4450,656000,71.1
GE90,EPNL,D,51000,Jet,Heavy,2,4450,656000,72.2
GE90,SEL,D,61000,Jet,Heavy,2,4450,656000,73.7
GE90,EPNL,D,61000,Jet,Heavy,2,4450,656000,74.9
GE90,PNLTM,D,81000,Jet,Heavy,2,4450,656000,75.3
GE90,SEL,D,71000,Jet,Heavy,2,4450,656000,76.3
GE90,EPNL,D,71000,Jet,Heavy,2,4450,656000,77.5
GE90,SEL,D,81000,Jet,Heavy,2,4450,656000,81.3
GE90,EPNL,D,81000,Jet,Heavy,2,4450,656000,82
TRENT8,LAmax,A,7000,Jet,Heavy,2,6012,660000,46.7
TRENT8,LAmax,A,14000,Jet,Heavy,2,6012,660000,48.2
